tên hồ,Qve,Tqx,Qxt,Qxm
Kanak,6.05,28.0,0.0,28.0
An Khê,34.39,46.0,4.0,42.0
Srêpốk 3,26.0,206.75,0.75,206.0
Buôn Kuốp,89.0,153.0,0.0,153.0
Buôn Tua Srah,40.0,178.0,0.0,178.0
Đồng Nai 3,63.21,179.66,0.0,179.66
Đồng Nai 4,182.58,182.58,2.5,180.08
Đơn Dương,12.69,27.58,0.0,27.58
Đại Ninh,3.0,46.7,0.7,46.0
Hàm Thuận,8.16,20.299999999999997,2.9,17.4
Đa Mi,19.17,0.0,0.0,0.0
Pleikrông,111.0,66.0,0.0,66.0
Ialy,85.0,302.0,0.0,302.0
Sê San 3,308.0,285.0,0.0,285.0
Sê San 3A,285.0,352.0,0.0,352.0
Sê San 4,387.0,240.0,0.0,240.0
Kanak,5.14,28.0,0.0,28.0
An Khê,33.39,46.0,4.0,42.0
Srêpốk 3,165.0,410.74,0.74,410.0
Buôn Kuốp,85.0,152.0,0.0,152.0
Buôn Tua Srah,42.0,178.0,0.0,178.0
Đồng Nai 3,135.99,179.66,0.0,179.66
Đồng Nai 4,182.6,182.6,2.5,180.1
Đơn Dương,7.68,27.63,0.0,27.63
Đại Ninh,6.0,32.7,0.7,32.0
Hàm Thuận,21.11,2.9,2.9,0.0
Đa Mi,1.67,0.0,0.0,0.0
Pleikrông,105.0,70.0,0.0,70.0
Ialy,127.0,271.0,0.0,271.0
Sê San 3,279.0,243.0,0.0,243.0
Sê San 3A,243.0,266.0,0.0,266.0
Sê San 4,240.0,240.0,0.0,240.0
Kanak,5.21,28.0,0.0,28.0
An Khê,17.11,46.0,4.0,42.0
Srêpốk 3,217.0,407.74,0.74,407.0
Buôn Kuốp,76.0,304.0,0.0,304.0
Buôn Tua Srah,56.0,89.0,0.0,89.0
Đồng Nai 3,46.91,148.8,0.0,148.8
Đồng Nai 4,159.5,159.5,2.5,157.0
Đơn Dương,13.57,25.93,0.0,25.93
Đại Ninh,3.0,21.7,0.7,21.0
Hàm Thuận,10.79,71.51,2.9,68.61
Đa Mi,69.83,47.05,0.0,47.05
Pleikrông,150.0,115.0,0.0,115.0
Ialy,160.0,303.0,0.0,303.0
Sê San 3,313.0,449.0,0.0,449.0
Sê San 3A,459.0,499.0,0.0,499.0
Sê San 4,534.0,240.0,0.0,240.0
Kanak,6.24,28.0,0.0,28.0
An Khê,23.33,46.0,4.0,42.0
Srêpốk 3,207.0,206.73,0.73,206.0
Buôn Kuốp,65.0,244.0,0.0,244.0
Buôn Tua Srah,30.0,89.0,0.0,89.0
Đồng Nai 3,49.5,151.4,0.0,151.4
Đồng Nai 4,173.5,173.5,2.5,171.0
Đơn Dương,10.87,28.29,0.0,28.29
Đại Ninh,8.0,55.7,0.7,55.0
Hàm Thuận,6.37,115.66000000000001,2.9,112.76
Đa Mi,118.2,89.67,0.0,89.67
Pleikrông,103.0,103.0,0.0,103.0
Ialy,148.0,362.0,0.0,362.0
Sê San 3,375.0,300.0,0.0,300.0
Sê San 3A,444.0,467.0,0.0,467.0
Sê San 4,387.0,240.0,0.0,240.0
Kanak,5.41,28.0,0.0,28.0
An Khê,32.23,25.0,4.0,21.0
Srêpốk 3,120.0,398.73,0.73,398.0
Buôn Kuốp,108.0,138.0,0.0,138.0
Buôn Tua Srah,48.0,89.0,0.0,89.0
Đồng Nai 3,5.31,179.98,0.0,179.98
Đồng Nai 4,196.3,184.84,2.5,182.34
Đơn Dương,8.34,28.29,0.0,28.29
Đại Ninh,6.0,46.7,0.7,46.0
Hàm Thuận,9.37,124.73,2.9,121.83
Đa Mi,122.72,98.28,0.0,98.28
Pleikrông,198.0,198.0,0.0,198.0
Ialy,231.0,380.0,0.0,380.0
Sê San 3,392.0,486.0,0.0,486.0
Sê San 3A,486.0,486.0,0.0,486.0
Sê San 4,534.0,240.0,0.0,240.0
Kanak,6.75,28.0,0.0,28.0
An Khê,25.0,25.0,4.0,21.0
Srêpốk 3,18.0,402.73,0.73,402.0
Buôn Kuốp,105.0,105.0,0.0,105.0
Buôn Tua Srah,33.0,89.0,0.0,89.0
Đồng Nai 3,5.47,180.14,0.0,180.14
Đồng Nai 4,200.02,200.02,2.5,197.52
Đơn Dương,9.02,28.97,0.0,28.97
Đại Ninh,6.0,48.7,0.7,48.0
Hàm Thuận,8.6,123.96000000000001,2.9,121.06
Đa Mi,122.61,101.32,0.0,101.32
Pleikrông,34.0,10.0,0.0,10.0
Ialy,84.0,298.0,0.0,298.0
Sê San 3,304.0,243.0,0.0,243.0
Sê San 3A,280.0,232.0,0.0,232.0
Sê San 4,240.0,240.0,0.0,240.0
Kanak,5.75,28.0,0.0,28.0
An Khê,31.9,25.0,4.0,21.0
Srêpốk 3,29.0,393.71,0.71,393.0
Buôn Kuốp,72.0,152.0,0.0,152.0
Buôn Tua Srah,38.0,178.0,0.0,178.0
Đồng Nai 3,78.25,180.14,0.0,180.14
Đồng Nai 4,187.0,198.5,2.5,196.0
Đơn Dương,5.97,28.46,0.0,28.46
Đại Ninh,4.0,44.7,0.7,44.0
Hàm Thuận,7.96,99.04,2.9,96.14
Đa Mi,96.75,93.67,0.0,93.67
Pleikrông,12.0,12.0,0.0,12.0
Ialy,92.0,234.0,0.0,234.0
Sê San 3,239.0,226.0,0.0,226.0
Sê San 3A,238.0,225.0,0.0,225.0
Sê San 4,387.0,240.0,0.0,240.0
Kanak,5.87,28.0,0.0,28.0
An Khê,22.12,28.0,4.0,24.0
Srêpốk 3,6.0,202.7,0.7,202.0
Buôn Kuốp,89.0,153.0,0.0,153.0
Buôn Tua Srah,45.0,178.0,0.0,178.0
Đồng Nai 3,16.41,118.3,0.0,118.3
Đồng Nai 4,163.81,198.18,2.5,195.68
Đơn Dương,3.43,28.44,0.0,28.44
Đại Ninh,4.0,46.7,0.7,46.0
Hàm Thuận,7.84,104.99000000000001,2.9,102.09
Đa Mi,102.24,95.85,0.0,95.85
Pleikrông,43.0,13.0,0.0,13.0
Ialy,63.0,254.0,0.0,254.0
Sê San 3,259.0,143.0,0.0,143.0
Sê San 3A,243.0,215.0,0.0,215.0
Sê San 4,240.0,240.0,0.0,240.0
Kanak,5.44,28.0,0.0,28.0
An Khê,31.25,27.8,4.0,23.8
Srêpốk 3,184.0,200.71,0.71,200.0
Buôn Kuốp,70.0,300.0,0.0,300.0
Buôn Tua Srah,44.0,180.0,0.0,180.0
Đồng Nai 3,20.48,180.6,0.0,180.6
Đồng Nai 4,182.4,193.9,2.5,191.4
Đơn Dương,8.12,28.08,0.0,28.08
Đại Ninh,5.0,19.7,0.7,19.0
Hàm Thuận,9.66,125.02000000000001,2.9,122.12
Đa Mi,123.45,100.95,0.0,100.95
Pleikrông,12.0,46.0,0.0,46.0
Ialy,128.0,340.0,0.0,340.0
Sê San 3,343.0,486.0,0.0,486.0
Sê San 3A,243.0,243.0,0.0,243.0
Sê San 4,240.0,240.0,0.0,240.0
Kanak,5.52,28.0,0.0,28.0
An Khê,12.49,35.5,4.0,31.5
Srêpốk 3,171.0,170.71,0.71,170.0
Buôn Kuốp,68.0,298.0,0.0,298.0
Buôn Tua Srah,49.0,159.0,0.0,159.0
Đồng Nai 3,70.58,157.92,0.0,157.92
Đồng Nai 4,179.91,179.91,2.5,177.41
Đơn Dương,6.04,26.0,0.0,26.0
Đại Ninh,7.0,47.7,0.7,47.0
Hàm Thuận,9.2,69.92,2.9,67.02
Đa Mi,68.45,97.62,0.0,97.62
Pleikrông,37.0,75.0,0.0,75.0
Ialy,153.0,234.0,0.0,234.0
Sê San 3,240.0,243.0,0.0,243.0
Sê San 3A,243.0,248.0,0.0,248.0
Sê San 4,240.0,240.0,0.0,240.0
Kanak,5.41,28.2,0.0,28.2
An Khê,14.75,46.0,4.0,42.0
Srêpốk 3,19.0,202.71,0.71,202.0
Buôn Kuốp,89.0,115.0,0.0,115.0
Buôn Tua Srah,49.0,90.0,0.0,90.0
Đồng Nai 3,93.58,180.92,0.0,180.92
Đồng Nai 4,193.38,193.38,2.5,190.88
Đơn Dương,6.61,28.39,0.0,28.39
Đại Ninh,2.0,47.7,0.7,47.0
Hàm Thuận,9.18,130.60999999999999,2.9,127.71
Đa Mi,129.29,119.57,0.0,119.57
Pleikrông,13.0,13.0,0.0,13.0
Ialy,50.0,166.0,0.0,166.0
Sê San 3,169.0,257.0,0.0,257.0
Sê San 3A,245.0,245.0,0.0,245.0
Sê San 4,240.0,240.0,0.0,240.0
Kanak,4.98,28.2,0.0,28.2
An Khê,31.47,28.0,4.0,24.0
Srêpốk 3,207.0,202.71,0.71,202.0
Buôn Kuốp,76.0,140.0,0.0,140.0
Buôn Tua Srah,34.0,90.0,0.0,90.0
Đồng Nai 3,93.74,181.08,0.0,181.08
Đồng Nai 4,183.68,206.6,2.5,204.1
Đơn Dương,5.12,31.81,0.0,31.81
Đại Ninh,6.0,55.7,0.7,55.0
Hàm Thuận,8.95,130.38,2.9,127.48
Đa Mi,129.08,132.13,0.0,132.13
Pleikrông,14.0,12.0,0.0,12.0
Ialy,63.0,341.0,0.0,341.0
Sê San 3,344.0,415.0,0.0,415.0
Sê San 3A,400.0,400.0,0.0,400.0
Sê San 4,681.0,240.0,0.0,240.0
Kanak,5.92,28.2,0.0,28.2
An Khê,31.25,46.0,4.0,42.0
Srêpốk 3,4.0,200.7,0.7,200.0
Buôn Kuốp,88.0,114.0,0.0,114.0
Buôn Tua Srah,26.0,90.0,0.0,90.0
Đồng Nai 3,50.23,181.24,0.0,181.24
Đồng Nai 4,184.98,207.9,2.5,205.4
Đơn Dương,2.26,31.4,0.0,31.4
Đại Ninh,6.0,55.7,0.7,55.0
Hàm Thuận,8.94,130.37,2.9,127.47
Đa Mi,127.81,131.14,0.0,131.14
Pleikrông,14.0,123.0,0.0,123.0
Ialy,178.0,264.0,0.0,264.0
Sê San 3,267.0,380.0,0.0,380.0
Sê San 3A,380.0,473.0,0.0,473.0
Sê San 4,534.0,240.0,0.0,240.0
Kanak,3.47,28.2,0.0,28.2
An Khê,33.25,50.4,4.0,46.4
Srêpốk 3,196.0,380.69,0.69,380.0
Buôn Kuốp,102.0,151.0,0.0,151.0
Buôn Tua Srah,56.0,161.0,0.0,161.0
Đồng Nai 3,108.62,181.4,0.0,181.4
Đồng Nai 4,184.94,207.86,2.5,205.36
Đơn Dương,12.13,31.46,0.0,31.46
Đại Ninh,6.0,55.7,0.7,55.0
Hàm Thuận,9.41,130.84,2.9,127.94
Đa Mi,128.0,133.0,0.0,133.0
Pleikrông,18.0,168.0,0.0,168.0
Ialy,227.0,306.0,0.0,306.0
Sê San 3,310.0,145.0,0.0,145.0
Sê San 3A,243.0,240.0,0.0,240.0
Sê San 4,93.0,240.0,0.0,240.0
Kanak,3.31,28.2,0.0,28.2
An Khê,31.85,46.0,4.0,42.0
Srêpốk 3,23.0,161.68,0.68,161.0
Buôn Kuốp,75.0,152.0,0.0,152.0
Buôn Tua Srah,28.0,91.0,0.0,91.0
Đồng Nai 3,102.36,160.58,0.0,160.58
Đồng Nai 4,171.5,171.5,2.5,169.0
Đơn Dương,4.08,28.32,0.0,28.32
Đại Ninh,2.0,52.7,0.7,52.0
Hàm Thuận,7.13,31.22,2.9,28.32
Đa Mi,28.6,47.88,0.0,47.88
Pleikrông,15.0,163.0,0.0,163.0
Ialy,194.0,260.0,0.0,260.0
Sê San 3,264.0,86.0,0.0,86.0
Sê San 3A,192.0,225.0,0.0,225.0
Sê San 4,240.0,240.0,0.0,240.0
Kanak,3.26,28.2,0.0,28.2
An Khê,30.23,46.0,4.0,42.0
Srêpốk 3,207.0,133.68,0.68,133.0
Buôn Kuốp,79.0,105.0,0.0,105.0
Buôn Tua Srah,18.0,91.0,0.0,91.0
Đồng Nai 3,49.41,151.3,0.0,151.3
Đồng Nai 4,163.8,163.8,2.5,161.3
Đơn Dương,9.03,28.36,0.0,28.36
Đại Ninh,2.0,37.7,0.7,37.0
Hàm Thuận,8.56,111.78,2.9,108.88
Đa Mi,108.88,112.16,0.0,112.16
Pleikrông,13.0,200.0,0.0,200.0
Ialy,243.0,380.0,0.0,380.0
Sê San 3,382.0,360.0,0.0,360.0
Sê San 3A,320.0,420.0,0.0,420.0
Sê San 4,387.0,240.0,0.0,240.0
Kanak,2.52,28.4,0.0,28.4
An Khê,33.92,46.0,4.0,42.0
Srêpốk 3,209.0,353.67,0.67,353.0
Buôn Kuốp,54.0,258.0,0.0,258.0
Buôn Tua Srah,53.0,155.0,0.0,155.0
Đồng Nai 3,7.0,181.7,0.0,181.7
Đồng Nai 4,194.21,182.75,2.5,180.25
Đơn Dương,12.08,31.41,0.0,31.41
Đại Ninh,6.0,55.7,0.7,55.0
Hàm Thuận,6.68,128.10999999999999,2.9,125.21
Đa Mi,125.21,133.87,0.0,133.87
Pleikrông,15.0,194.0,0.0,194.0
Ialy,226.0,338.0,0.0,338.0
Sê San 3,340.0,255.0,0.0,255.0
Sê San 3A,257.0,229.0,0.0,229.0
Sê San 4,387.0,240.0,0.0,240.0
Kanak,2.91,28.4,0.0,28.4
An Khê,31.68,46.0,4.0,42.0
Srêpốk 3,117.0,133.68,0.68,133.0
Buôn Kuốp,89.0,127.0,0.0,127.0
Buôn Tua Srah,53.0,106.0,0.0,106.0
Đồng Nai 3,7.19,181.86,0.0,181.86
Đồng Nai 4,175.8,198.7,2.5,196.2
Đơn Dương,4.82,31.51,0.0,31.51
Đại Ninh,3.0,55.7,0.7,55.0
Hàm Thuận,9.69,125.05000000000001,2.9,122.15
Đa Mi,122.5,132.35,0.0,132.35
Pleikrông,10.0,134.0,0.0,134.0
Ialy,195.0,264.0,0.0,264.0
Sê San 3,268.0,424.0,0.0,424.0
Sê San 3A,204.0,445.0,0.0,445.0
Sê San 4,534.0,240.0,0.0,240.0
Kanak,4.26,28.4,0.0,28.4
An Khê,31.54,47.5,4.0,43.5
Srêpốk 3,31.0,133.68,0.68,133.0
Buôn Kuốp,77.0,0.0,0.0,0.0
Buôn Tua Srah,46.0,92.0,0.0,92.0
Đồng Nai 3,51.33,182.34,0.0,182.34
Đồng Nai 4,195.14,206.6,2.5,204.1
Đơn Dương,7.82,31.47,0.0,31.47
Đại Ninh,3.0,55.7,0.7,55.0
Hàm Thuận,9.67,131.1,2.9,128.2
Đa Mi,128.2,131.37,0.0,131.37
Pleikrông,10.0,122.0,0.0,122.0
Ialy,172.0,264.0,0.0,264.0
Sê San 3,267.0,344.0,0.0,344.0
Sê San 3A,340.0,292.0,0.0,292.0
Sê San 4,240.0,240.0,0.0,240.0
Kanak,4.17,28.4,0.0,28.4
An Khê,32.69,44.5,4.0,40.5
Srêpốk 3,109.0,195.67,0.67,195.0
Buôn Kuốp,75.0,152.0,0.0,152.0
Buôn Tua Srah,62.0,144.0,0.0,144.0
Đồng Nai 3,66.05,182.5,0.0,182.5
Đồng Nai 4,174.77,209.14,2.5,206.64
Đơn Dương,7.78,31.43,0.0,31.43
Đại Ninh,1.0,55.7,0.7,55.0
Hàm Thuận,10.04,131.47,2.9,128.57
Đa Mi,128.57,135.61,0.0,135.61
Pleikrông,15.0,202.0,0.0,202.0
Ialy,245.0,380.0,0.0,380.0
Sê San 3,383.0,243.0,0.0,243.0
Sê San 3A,243.0,393.0,0.0,393.0
Sê San 4,534.0,240.0,0.0,240.0
Kanak,3.62,28.4,0.0,28.4
An Khê,31.68,44.5,4.0,40.5
Srêpốk 3,211.0,133.67,0.67,133.0
Buôn Kuốp,84.0,288.0,0.0,288.0
Buôn Tua Srah,30.0,0.0,0.0,0.0
Đồng Nai 3,49.87,166.32,0.0,166.32
Đồng Nai 4,175.3,198.2,2.5,195.7
Đơn Dương,7.23,31.47,0.0,31.47
Đại Ninh,1.0,55.7,0.7,55.0
Hàm Thuận,3.85,131.35,2.9,128.45
Đa Mi,128.45,134.6,0.0,134.6
Pleikrông,17.0,204.0,0.0,204.0
Ialy,246.0,408.0,0.0,408.0
Sê San 3,411.0,486.0,0.0,486.0
Sê San 3A,487.0,493.0,0.0,493.0
Sê San 4,387.0,240.0,0.0,240.0
Kanak,4.09,28.4,0.0,28.4
An Khê,32.08,44.5,4.0,40.5
Srêpốk 3,42.0,131.68,0.68,131.0
Buôn Kuốp,81.0,121.0,0.0,121.0
Buôn Tua Srah,29.0,0.0,0.0,0.0
Đồng Nai 3,42.19,158.64,0.0,158.64
Đồng Nai 4,177.82,200.35,2.5,197.85
Đơn Dương,4.87,30.92,0.0,30.92
Đại Ninh,3.0,55.7,0.7,55.0
Hàm Thuận,6.5,103.65,2.9,100.75
Đa Mi,100.77,114.24,0.0,114.24
Pleikrông,39.0,204.0,0.0,204.0
Ialy,239.0,306.0,0.0,306.0
Sê San 3,309.0,293.0,0.0,293.0
Sê San 3A,227.0,255.0,0.0,255.0
Sê San 4,387.0,240.0,0.0,240.0
Kanak,3.27,29.0,0.0,29.0
An Khê,31.2,26.95,4.0,22.95
Srêpốk 3,162.0,133.68,0.68,133.0
Buôn Kuốp,47.0,154.0,0.0,154.0
Buôn Tua Srah,19.0,51.0,0.0,51.0
Đồng Nai 3,8.61,183.28,0.0,183.28
Đồng Nai 4,212.96,212.96,2.5,210.46
Đơn Dương,7.04,18.72,0.0,18.72
Đại Ninh,2.0,33.7,0.7,33.0
Hàm Thuận,8.97,2.9,2.9,0.0
Đa Mi,0.0,0.0,0.0,0.0
Pleikrông,31.0,206.0,0.0,206.0
Ialy,247.0,381.0,0.0,381.0
Sê San 3,385.0,150.0,0.0,150.0
Sê San 3A,276.0,276.0,0.0,276.0
Sê San 4,387.0,240.0,0.0,240.0
Kanak,4.65,29.0,0.0,29.0
An Khê,33.79,44.5,4.0,40.5
Srêpốk 3,11.0,133.68,0.68,133.0
Buôn Kuốp,54.0,134.0,0.0,134.0
Buôn Tua Srah,79.0,0.0,0.0,0.0
Đồng Nai 3,81.55,183.44,0.0,183.44
Đồng Nai 4,181.35,101.14,2.5,98.64
Đơn Dương,12.57,31.43,0.0,31.43
Đại Ninh,6.0,55.7,0.7,55.0
Hàm Thuận,2.8,130.31,2.9,127.41
Đa Mi,127.45,133.04,0.0,133.04
Pleikrông,66.0,206.0,0.0,206.0
Ialy,234.0,305.0,0.0,305.0
Sê San 3,310.0,343.0,0.0,343.0
Sê San 3A,260.0,286.0,0.0,286.0
Sê San 4,240.0,240.0,0.0,240.0
Kanak,3.76,29.0,0.0,29.0
An Khê,34.25,44.5,4.0,40.5
Srêpốk 3,23.0,133.68,0.68,133.0
Buôn Kuốp,114.0,101.0,0.0,101.0
Buôn Tua Srah,39.0,0.0,0.0,0.0
Đồng Nai 3,9.09,183.76,0.0,183.76
Đồng Nai 4,166.07,97.32,2.5,94.82
Đơn Dương,6.82,20.9,0.0,20.9
Đại Ninh,2.0,54.7,0.7,54.0
Hàm Thuận,3.09,75.2,2.9,72.3
Đa Mi,72.3,98.42,0.0,98.42
Pleikrông,43.0,206.0,0.0,206.0
Ialy,250.0,317.0,0.0,317.0
Sê San 3,321.0,253.0,0.0,253.0
Sê San 3A,250.0,280.0,0.0,280.0
Sê San 4,387.0,240.0,0.0,240.0
Kanak,2.93,29.0,0.0,29.0
An Khê,33.84,29.1,4.0,25.1
Srêpốk 3,27.0,133.68,0.68,133.0
Buôn Kuốp,71.0,135.0,0.0,135.0
Buôn Tua Srah,53.0,0.0,0.0,0.0
Đồng Nai 3,29.29,120.72,0.0,120.72
Đồng Nai 4,118.6,95.7,2.5,93.2
Đơn Dương,10.96,22.34,0.0,22.34
Đại Ninh,15.0,55.7,0.7,55.0
Hàm Thuận,5.87,52.23,2.9,49.33
Đa Mi,49.35,28.4,0.0,28.4
Pleikrông,17.0,206.0,0.0,206.0
Ialy,260.0,408.0,0.0,408.0
Sê San 3,411.0,210.0,0.0,210.0
Sê San 3A,219.0,282.0,0.0,282.0
Sê San 4,240.0,240.0,0.0,240.0
Kanak,2.45,29.0,0.0,29.0
An Khê,33.57,44.5,4.0,40.5
Srêpốk 3,27.0,133.69,0.69,133.0
Buôn Kuốp,84.0,135.0,0.0,135.0
Buôn Tua Srah,57.0,0.0,0.0,0.0
Đồng Nai 3,7.7,184.22,0.0,184.22
Đồng Nai 4,188.03,96.36,2.5,93.86
Đơn Dương,3.71,31.42,0.0,31.42
Đại Ninh,11.0,55.7,0.7,55.0
Hàm Thuận,2.85,131.61,2.9,128.71
Đa Mi,128.71,135.24,0.0,135.24
Pleikrông,19.0,208.0,0.0,208.0
Ialy,249.0,316.0,0.0,316.0
Sê San 3,319.0,205.0,0.0,205.0
Sê San 3A,200.0,275.0,0.0,275.0
Sê San 4,186.0,480.0,0.0,480.0
Kanak,2.23,29.0,0.0,29.0
An Khê,32.57,44.5,4.0,40.5
Srêpốk 3,49.0,191.69,0.69,191.0
Buôn Kuốp,55.0,259.0,0.0,259.0
Buôn Tua Srah,16.0,156.0,0.0,156.0
Đồng Nai 3,40.54,184.22,0.0,184.22
Đồng Nai 4,188.6,97.0,2.5,94.5
Đơn Dương,10.74,31.45,0.0,31.45
Đại Ninh,3.0,55.7,0.7,55.0
Hàm Thuận,5.64,129.25,0.0,129.25
Đa Mi,129.26,132.25,0.0,132.25
Pleikrông,19.0,208.0,0.0,208.0
Ialy,248.0,408.0,0.0,408.0
Sê San 3,411.0,150.0,0.0,150.0
Sê San 3A,455.0,241.0,0.0,241.0
Sê San 4,93.0,240.0,0.0,240.0
Kanak,2.83,29.0,0.0,29.0
An Khê,32.37,44.5,4.0,40.5
Srêpốk 3,40.0,133.69,0.69,133.0
Buôn Kuốp,82.0,120.0,0.0,120.0
Buôn Tua Srah,26.0,0.0,0.0,0.0
Đồng Nai 3,14.0,171.0,0.0,171.0
Đồng Nai 4,175.93,95.72,2.5,93.22
Đơn Dương,11.14,29.52,0.0,29.52
Đại Ninh,9.0,55.7,0.7,55.0
Hàm Thuận,9.5,128.26,0.0,128.26
Đa Mi,85.86,127.59,0.0,127.59
Pleikrông,18.0,210.0,0.0,210.0
Ialy,268.0,404.0,0.0,404.0
Sê San 3,408.0,353.0,0.0,353.0
Sê San 3A,246.0,271.0,0.0,271.0
Sê San 4,170.0,170.0,0.0,170.0
Kanak,2.45,29.0,0.0,29.0
An Khê,32.46,44.5,4.0,40.5
Srêpốk 3,191.0,133.69,0.69,133.0
Buôn Kuốp,58.0,109.0,0.0,109.0
Buôn Tua Srah,22.0,0.0,0.0,0.0
Đồng Nai 3,12.46,182.26,0.0,182.26
Đồng Nai 4,188.67,97.0,2.5,94.5
Đơn Dương,6.11,31.49,0.0,31.49
Đại Ninh,13.0,55.7,0.7,55.0
Hàm Thuận,15.89,129.2,0.0,129.2
Đa Mi,129.0,133.26,0.0,133.26
Pleikrông,25.0,39.0,0.0,39.0
Ialy,135.0,406.0,0.0,406.0
Sê San 3,412.0,403.0,0.0,403.0
Sê San 3A,243.0,277.0,0.0,277.0
Sê San 4,312.0,165.0,0.0,165.0
Kanak,3.12,29.0,0.0,29.0
An Khê,32.65,44.5,4.0,40.5
Srêpốk 3,197.0,152.69,0.69,152.0
Buôn Kuốp,129.0,188.0,0.0,188.0
Buôn Tua Srah,24.0,65.0,0.0,65.0
Đồng Nai 3,27.8,184.54,0.0,184.54
Đồng Nai 4,165.11,96.36,2.5,93.86
Đơn Dương,4.95,30.32,0.0,30.32
Đại Ninh,7.0,55.7,0.7,55.0
Hàm Thuận,21.29,129.45,0.0,129.45
Đa Mi,129.46,133.41,0.0,133.41
Pleikrông,23.0,212.0,0.0,212.0
Ialy,273.0,408.0,0.0,408.0
Sê San 3,410.0,486.0,0.0,486.0
Sê San 3A,486.0,281.0,0.0,281.0
Sê San 4,186.0,480.0,0.0,480.0
Kanak,3.82,30.0,0.0,30.0
An Khê,33.83,44.5,4.0,40.5
Srêpốk 3,69.0,174.69,0.69,174.0
Buôn Kuốp,72.0,137.0,0.0,137.0
Buôn Tua Srah,16.0,117.0,0.0,117.0
Đồng Nai 3,41.34,185.02,0.0,185.02
Đồng Nai 4,188.02,96.36,2.5,93.86
Đơn Dương,7.99,31.03,0.0,31.03
Đại Ninh,9.0,55.7,0.7,55.0
Hàm Thuận,6.59,125.05,0.0,125.05
Đa Mi,125.05,131.61,0.0,131.61
Pleikrông,22.0,106.0,0.0,106.0
Ialy,175.0,408.0,0.0,408.0
Sê San 3,413.0,430.0,0.0,430.0
Sê San 3A,486.0,277.0,0.0,277.0
Sê San 4,240.0,240.0,0.0,240.0
Kanak,2.96,30.0,0.0,30.0
An Khê,15.45,44.5,4.0,40.5
Srêpốk 3,87.0,197.69,0.69,197.0
Buôn Kuốp,71.0,109.0,0.0,109.0
Buôn Tua Srah,43.0,26.0,0.0,26.0
Đồng Nai 3,54.4,185.02,0.0,185.02
Đồng Nai 4,165.11,96.36,2.5,93.86
Đơn Dương,8.1,30.53,0.0,30.53
Đại Ninh,9.0,55.7,0.7,55.0
Hàm Thuận,6.41,130.02,0.0,130.02
Đa Mi,110.05,103.71,0.0,103.71
Pleikrông,19.0,66.0,0.0,66.0
Ialy,110.0,400.0,0.0,400.0
Sê San 3,403.0,486.0,0.0,486.0
Sê San 3A,488.0,282.0,0.0,282.0
Sê San 4,240.0,240.0,0.0,240.0
Kanak,2.41,30.0,0.0,30.0
An Khê,31.24,28.0,4.0,24.0
Srêpốk 3,88.0,182.69,0.69,182.0
Buôn Kuốp,58.0,122.0,0.0,122.0
Buôn Tua Srah,36.0,0.0,0.0,0.0
Đồng Nai 3,54.56,185.18,0.0,185.18
Đồng Nai 4,176.57,96.36,2.5,93.86
Đơn Dương,8.91,26.8,0.0,26.8
Đại Ninh,9.0,54.7,0.7,54.0
Hàm Thuận,3.81,24.41,0.0,24.41
Đa Mi,24.46,43.45,0.0,43.45
Pleikrông,29.0,155.0,0.0,155.0
Ialy,200.0,355.0,0.0,355.0
Sê San 3,359.0,486.0,0.0,486.0
Sê San 3A,486.0,282.0,0.0,282.0
Sê San 4,147.0,0.0,0.0,0.0
Kanak,2.22,30.0,0.0,30.0
An Khê,19.85,28.0,4.0,24.0
Srêpốk 3,337.0,197.69,0.69,197.0
Buôn Kuốp,78.0,246.0,0.0,246.0
Buôn Tua Srah,27.0,128.0,0.0,128.0
Đồng Nai 3,15.54,185.34,0.0,185.34
Đồng Nai 4,188.67,97.0,2.5,94.5
Đơn Dương,6.77,31.48,0.0,31.48
Đại Ninh,7.0,55.7,0.7,55.0
Hàm Thuận,6.72,125.18,0.0,125.18
Đa Mi,125.18,120.58,0.0,120.58
Pleikrông,15.0,183.0,0.0,183.0
Ialy,231.0,391.0,0.0,391.0
Sê San 3,394.0,301.0,0.0,301.0
Sê San 3A,302.0,245.0,0.0,245.0
Sê San 4,377.0,230.0,0.0,230.0
Kanak,2.64,30.0,0.0,30.0
An Khê,31.55,28.0,4.0,24.0
Srêpốk 3,10.0,185.69,0.69,185.0
Buôn Kuốp,87.0,125.0,0.0,125.0
Buôn Tua Srah,34.0,0.0,0.0,0.0
Đồng Nai 3,35.6,114.0,0.0,114.0
Đồng Nai 4,145.43,179.8,2.5,177.3
Đơn Dương,8.66,24.28,0.0,24.28
Đại Ninh,7.0,55.7,0.7,55.0
Hàm Thuận,6.57,130.18,0.0,130.18
Đa Mi,130.18,122.42,0.0,122.42
Pleikrông,19.0,214.0,0.0,214.0
Ialy,240.0,301.0,0.0,301.0
Sê San 3,303.0,486.0,0.0,486.0
Sê San 3A,487.0,307.0,0.0,307.0
Sê San 4,387.0,240.0,0.0,240.0
Kanak,2.73,30.0,0.0,30.0
An Khê,23.46,36.1,4.0,32.1
Srêpốk 3,149.0,165.69,0.69,165.0
Buôn Kuốp,59.0,110.0,0.0,110.0
Buôn Tua Srah,57.0,97.0,0.0,97.0
Đồng Nai 3,13.0,92.0,0.0,92.0
Đồng Nai 4,120.04,142.96,2.5,140.46
