tên hồ,Qve,Tqx,Qxt,Qxm
Bản Chát,19.0,0.0,0,0.0
Huội Quảng,16.7,0.0,0,0.0
Sơn La,1105.0,925.0,0,925.0
Hòa Bình,2075.0,1490.0,0,1490.0
Thác Bà,117.17051509769094,131.73,0,131.73
Bản Chát,91.0,0.0,0,0.0
Huội Quảng,50.8,0.0,0,0.0
Sơn La,1350.0,1409.0,0,1409.0
Hòa Bình,1739.0,1457.0,0,1457.0
Thác Bà,117.17051509769094,411.27,0,411.27
Bản Chát,43.0,0.0,0,0.0
Huội Quảng,28.1,0.0,0,0.0
Sơn La,1326.0,1326.0,0,1326.0
Hòa Bình,1653.0,880.0,0,880.0
Thác Bà,117.17051509769094,129.44,0,129.44
Bản Chát,31.0,0.0,0,0.0
Huội Quảng,39.4,0.0,0,0.0
Sơn La,650.0,875.0,0,875.0
Hòa Bình,1524.0,1316.0,0,1316.0
Thác Bà,117.17051509769094,129.49,0,129.49
Bản Chát,27.0,0.0,0,0.0
Huội Quảng,62.2,0.0,0,0.0
Sơn La,1140.0,1039.0,0,1039.0
Hòa Bình,1666.0,1458.0,0,1458.0
Thác Bà,117.17051509769094,129.53,0,129.53
Bản Chát,35.0,0.0,0,0.0
Huội Quảng,39.5,0.0,0,0.0
Sơn La,980.0,1000.0,0,1000.0
Hòa Bình,1295.0,522.0,0,522.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,27.0,0.0,0,0.0
Huội Quảng,16.7,0.0,0,0.0
Sơn La,1239.0,1239.0,0,1239.0
Hòa Bình,1968.0,1478.0,0,1478.0
Thác Bà,117.17051509769094,129.44,0,129.44
Bản Chát,43.0,0.0,0,0.0
Huội Quảng,16.7,0.0,0,0.0
Sơn La,546.0,546.0,0,546.0
Hòa Bình,1842.0,1257.0,0,1257.0
Thác Bà,117.17051509769094,129.49,0,129.49
Bản Chát,35.0,0.0,0,0.0
Huội Quảng,28.1,0.0,0,0.0
Sơn La,878.0,52.0,0,52.0
Hòa Bình,1543.0,1147.0,0,1147.0
Thác Bà,117.17051509769094,130.03,0,130.03
Bản Chát,27.0,0.0,0,0.0
Huội Quảng,28.1,0.0,0,0.0
Sơn La,1357.0,901.0,0,901.0
Hòa Bình,1211.0,908.0,0,908.0
Thác Bà,117.17051509769094,129.98,0,129.98
Bản Chát,19.5,24.5,0,24.5
Huội Quảng,16.7,0.0,0,0.0
Sơn La,1205.0,256.0,0,256.0
Hòa Bình,762.0,742.0,0,742.0
Thác Bà,117.17051509769094,130.11,0,130.11
Bản Chát,35.0,0.0,0,0.0
Huội Quảng,39.4,0.0,0,0.0
Sơn La,556.0,0.0,0,0.0
Hòa Bình,1828.0,1017.0,0,1017.0
Thác Bà,117.17051509769094,130.03,0,130.03
Bản Chát,19.0,0.0,0,0.0
Huội Quảng,5.3,0.0,0,0.0
Sơn La,556.0,0.0,0,0.0
Hòa Bình,102.0,1015.0,0,1015.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,20.6,0.0,0,0.0
Huội Quảng,28.1,0.0,0,0.0
Sơn La,556.0,0.0,0,0.0
Hòa Bình,811.0,791.0,0,791.0
Thác Bà,117.17051509769094,130.07,0,130.07
Bản Chát,12.6,121.6,0,121.6
Huội Quảng,131.9,183.5,0,183.5
Sơn La,350.0,685.0,0,685.0
Hòa Bình,862.0,1215.0,0,1215.0
Thác Bà,117.17051509769094,129.69,0,129.69
Bản Chát,10.8,0.0,0,0.0
Huội Quảng,121.9,93.9,0,93.9
Sơn La,1888.0,0.0,0,0.0
Hòa Bình,207.0,645.0,0,645.0
Thác Bà,117.17051509769094,129.65,0,129.65
Bản Chát,88.2,6.7,0,6.7
Huội Quảng,84.9,79.6,0,79.6
Sơn La,1755.0,306.0,0,306.0
Hòa Bình,187.0,723.0,0,723.0
Thác Bà,117.17051509769094,129.86,0,129.86
Bản Chát,221.4,61.5,0,61.5
Huội Quảng,171.9,86.9,0,86.9
Sơn La,1205.0,0.0,0,0.0
Hòa Bình,79.0,1077.0,0,1077.0
Thác Bà,117.17051509769094,129.86,0,129.86
Bản Chát,453.4,122.4,0,122.4
Huội Quảng,179.0,185.0,0,185.0
Sơn La,556.0,0.0,0,0.0
Hòa Bình,129.0,571.0,0,571.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,131.0,0.0,0,0.0
Huội Quảng,16.7,0.0,0,0.0
Sơn La,1245.0,0.0,0,0.0
Hòa Bình,57.0,407.0,0,407.0
Thác Bà,117.17051509769094,129.78,0,129.78
Bản Chát,83.8,120.7,0,120.7
Huội Quảng,126.2,189.2,0,189.2
Sơn La,252.0,0.0,0,0.0
Hòa Bình,448.0,613.0,0,613.0
Thác Bà,117.17051509769094,129.78,0,129.78
Bản Chát,35.9,120.8,0,120.8
Huội Quảng,138.7,190.2,0,190.2
Sơn La,820.0,264.0,0,264.0
Hòa Bình,746.0,911.0,0,911.0
Thác Bà,117.17051509769094,129.86,0,129.86
Bản Chát,148.0,121.0,0,121.0
Huội Quảng,159.0,176.0,0,176.0
Sơn La,1206.0,373.0,0,373.0
Hòa Bình,833.0,721.0,0,721.0
Thác Bà,117.17051509769094,129.98,0,129.98
Bản Chát,27.0,0.0,0,0.0
Huội Quảng,39.1,0.0,0,0.0
Sơn La,154.0,669.0,0,669.0
Hòa Bình,209.0,648.0,0,648.0
Thác Bà,117.17051509769094,267.62,0,267.62
Bản Chát,27.0,0.0,0,0.0
Huội Quảng,5.3,0.0,0,0.0
Sơn La,922.0,0.0,0,0.0
Hòa Bình,148.0,401.0,0,401.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,75.0,0.0,0,0.0
Huội Quảng,27.8,0.0,0,0.0
Sơn La,1178.0,0.0,0,0.0
Hòa Bình,226.0,23.0,0,23.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,35.0,0.0,0,0.0
Huội Quảng,5.3,0.0,0,0.0
Sơn La,986.0,0.0,0,0.0
Hòa Bình,486.0,283.0,0,283.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,28.4,105.4,0,105.4
Huội Quảng,183.9,88.6,0,88.6
Sơn La,232.0,317.0,0,317.0
Hòa Bình,1059.0,1039.0,0,1039.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,27.0,0.0,0,0.0
Huội Quảng,16.6,0.0,0,0.0
Sơn La,425.0,580.0,0,580.0
Hòa Bình,1441.0,497.0,0,497.0
Thác Bà,117.17051509769094,129.94,0,129.94
Bản Chát,13.4,34.4,0,34.4
Huội Quảng,97.4,80.8,0,80.8
Sơn La,192.0,806.0,0,806.0
Hòa Bình,1438.0,585.0,0,585.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,43.0,0.0,0,0.0
Huội Quảng,33.7,39.7,0,39.7
Sơn La,712.0,712.0,0,712.0
Hòa Bình,1495.0,550.0,0,550.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,21.6,66.5,0,66.5
Huội Quảng,137.7,109.9,0,109.9
Sơn La,265.0,787.0,0,787.0
Hòa Bình,1536.0,591.0,0,591.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,35.0,0.0,0,0.0
Huội Quảng,39.1,0.0,0,0.0
Sơn La,290.0,336.0,0,336.0
Hòa Bình,1489.0,256.0,0,256.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,83.0,0.0,0,0.0
Huội Quảng,16.7,0.0,0,0.0
Sơn La,556.0,0.0,0,0.0
Hòa Bình,369.0,256.0,0,256.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,43.0,0.0,0,0.0
Huội Quảng,61.6,0.0,0,0.0
Sơn La,450.0,576.0,0,576.0
Hòa Bình,968.0,948.0,0,948.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,31.1,52.1,0,52.1
Huội Quảng,142.4,58.3,0,58.3
Sơn La,185.0,604.0,0,604.0
Hòa Bình,674.0,654.0,0,654.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,11.0,0.0,0,0.0
Huội Quảng,72.8,0.0,0,0.0
Sơn La,502.0,741.0,0,741.0
Hòa Bình,267.0,994.0,0,994.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,15.4,44.4,0,44.4
Huội Quảng,38.4,21.8,0,21.8
Sơn La,595.0,1051.0,0,1051.0
Hòa Bình,1320.0,740.0,0,740.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,29.1,122.1,0,122.1
Huội Quảng,115.3,189.3,0,189.3
Sơn La,778.0,1515.0,0,1515.0
Hòa Bình,842.0,822.0,0,822.0
Thác Bà,117.17051509769094,268.45,0,268.45
Bản Chát,10.2,111.2,0,111.2
Huội Quảng,122.0,184.4,0,184.4
Sơn La,344.0,900.0,0,900.0
Hòa Bình,1493.0,260.0,0,260.0
Thác Bà,117.17051509769094,96.33,0,96.33
Bản Chát,11.0,0.0,0,0.0
Huội Quảng,24.5,86.8,0,86.8
Sơn La,1134.0,578.0,0,578.0
Hòa Bình,1161.0,388.0,0,388.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,21.5,122.4,0,122.4
Huội Quảng,133.0,93.9,0,93.9
Sơn La,1245.0,630.0,0,630.0
Hòa Bình,1259.0,949.0,0,949.0
Thác Bà,117.17051509769094,131.69,0,131.69
Bản Chát,37.6,122.6,0,122.6
Huội Quảng,156.6,162.5,0,162.5
Sơn La,1795.0,1150.0,0,1150.0
Hòa Bình,1801.0,1122.0,0,1122.0
Thác Bà,117.17051509769094,270.44,0,270.44
Bản Chát,37.7,122.7,0,122.7
Huội Quảng,144.4,94.0,0,94.0
Sơn La,1769.0,380.0,0,380.0
Hòa Bình,938.0,918.0,0,918.0
Thác Bà,117.17051509769094,419.0,0,419.0
Bản Chát,14.8,122.9,0,122.9
Huội Quảng,167.4,184.6,0,184.6
Sơn La,1428.0,872.0,0,872.0
Hòa Bình,40.0,676.0,0,676.0
Thác Bà,117.17051509769094,234.45,0,234.45
Bản Chát,30.7,145.5,0,145.5
Huội Quảng,140.4,0.0,0,0.0
Sơn La,1225.0,274.0,0,274.0
Hòa Bình,337.0,788.0,0,788.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,62.3,145.0,0,145.0
Huội Quảng,154.1,91.9,0,91.9
Sơn La,1389.0,0.0,0,0.0
Hòa Bình,90.0,350.0,0,350.0
Thác Bà,117.17051509769094,273.6,0,273.6
Bản Chát,80.0,0.0,0,0.0
Huội Quảng,5.3,0.0,0,0.0
Sơn La,1389.0,0.0,0,0.0
Hòa Bình,76.0,243.0,0,243.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,36.6,65.1,0,65.1
Huội Quảng,29.8,47.0,0,47.0
Sơn La,1655.0,0.0,0,0.0
Hòa Bình,466.0,353.0,0,353.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,25.4,22.5,0,22.5
Huội Quảng,73.6,0.0,0,0.0
Sơn La,549.0,983.0,0,983.0
Hòa Bình,335.0,315.0,0,315.0
Thác Bà,117.17051509769094,275.1,0,275.1
Bản Chát,73.6,0.0,0,0.0
Huội Quảng,50.8,79.6,0,79.6
Sơn La,415.0,1165.0,0,1165.0
Hòa Bình,769.0,562.0,0,562.0
Thác Bà,117.17051509769094,425.21,0,425.21
Bản Chát,48.0,123.6,0,123.6
Huội Quảng,121.5,184.5,0,184.5
Sơn La,314.0,596.0,0,596.0
Hòa Bình,768.0,465.0,0,465.0
Thác Bà,117.17051509769094,100.17,0,100.17
Bản Chát,26.5,0.0,0,0.0
Huội Quảng,28.1,0.0,0,0.0
Sơn La,165.0,721.0,0,721.0
Hòa Bình,756.0,454.0,0,454.0
Thác Bà,117.17051509769094,0.0,0,0.0
Bản Chát,26.5,0.0,0,0.0
Huội Quảng,50.8,0.0,0,0.0
Sơn La,146.0,612.0,0,612.0
Hòa Bình,822.0,237.0,0,237.0
Thác Bà,117.17051509769094,0.0,0,0.0
Lai Châu,239.0,0.0,0,0.0
Bản Chát,50.0,0.0,0,0.0
Huội Quảng,39.5,0.0,0,0.0
Sơn La,1156.0,600.0,0,600.0
Hòa Bình,549.0,247.0,0,247.0
Thác Bà,57.0,0.0,0,0.0
Lai Châu,710.0,0.0,0,0.0
Bản Chát,24.6,123.7,0,123.7
Huội Quảng,152.8,284.0,0,284.0
Sơn La,534.0,534.0,0,534.0
Hòa Bình,564.0,262.0,0,262.0
Thác Bà,58.0,0.0,0,0.0
Lai Châu,710.0,0.0,0,0.0
Bản Chát,18.6,0.0,0,0.0
Huội Quảng,5.3,0.0,0,0.0
Sơn La,155.0,350.0,0,350.0
Hòa Bình,337.0,413.0,0,413.0
Thác Bà,73.0,427.42,0,427.42
Lai Châu,81.0,0.0,0,0.0
Bản Chát,34.3,0.0,0,0.0
Huội Quảng,104.2,144.0,0,144.0
Sơn La,130.0,0.0,0,0.0
Hòa Bình,246.0,1841.0,0,1841.0
Thác Bà,68.0,430.04,0,430.04
Lai Châu,160.0,0.0,0,0.0
Bản Chát,30.9,20.3,0,20.3
Huội Quảng,73.6,0.0,0,0.0
Sơn La,224.0,608.0,0,608.0
Hòa Bình,1991.0,1688.0,0,1688.0
Thác Bà,63.0,432.11,0,432.11
Lai Châu,553.0,0.0,0,0.0
Bản Chát,56.5,153.7,0,153.7
Huội Quảng,155.3,93.1,0,93.1
Sơn La,641.0,641.0,0,641.0
Hòa Bình,1926.0,1341.0,0,1341.0
Thác Bà,45.0,435.0,0,435.0
Lai Châu,83.0,0.0,0,0.0
Bản Chát,49.1,0.0,0,0.0
Huội Quảng,50.8,0.0,0,0.0
Sơn La,133.0,247.0,0,247.0
Hòa Bình,1497.0,2037.0,0,2037.0
Thác Bà,40.0,436.66,0,436.66
Lai Châu,396.0,0.0,0,0.0
Bản Chát,26.0,0.0,0,0.0
Huội Quảng,28.1,0.0,0,0.0
Sơn La,190.0,463.0,0,463.0
Hòa Bình,2244.0,1944.0,0,1944.0
Thác Bà,20.0,439.55,0,439.55
Lai Châu,631.0,0.0,0,0.0
Bản Chát,21.0,56.6,0,56.6
Huội Quảng,79.2,85.3,0,85.3
Sơn La,966.0,693.0,0,693.0
Hòa Bình,1956.0,256.0,0,256.0
Thác Bà,25.0,286.97,0,286.97
Lai Châu,542.0,0.0,0,0.0
Bản Chát,52.8,88.4,0,88.4
Huội Quảng,132.2,138.2,0,138.2
Sơn La,532.0,532.0,0,532.0
Hòa Bình,1005.0,239.0,0,239.0
Thác Bà,42.0,0.0,0,0.0
Lai Châu,142.0,792.0,0,792.0
Bản Chát,39.2,144.2,0,144.2
Huội Quảng,199.7,91.9,0,91.9
Sơn La,914.0,617.0,0,617.0
Hòa Bình,634.0,241.0,0,241.0
Thác Bà,46.0,0.0,0,0.0
Lai Châu,223.0,536.0,0,536.0
Bản Chát,18.3,0.0,0,0.0
Huội Quảng,28.1,0.0,0,0.0
Sơn La,950.0,943.0,0,943.0
Hòa Bình,651.0,258.0,0,258.0
Thác Bà,56.0,0.0,0,0.0
Lai Châu,317.0,0.0,0,0.0
Bản Chát,32.1,152.5,0,152.5
Huội Quảng,147.5,28.4,0,28.4
Sơn La,938.0,938.0,0,938.0
Hòa Bình,917.0,244.0,0,244.0
Thác Bà,58.0,0.0,0,0.0
Lai Châu,239.0,0.0,0,0.0
Bản Chát,25.0,68.4,0,68.4
Huội Quảng,219.3,191.0,0,191.0
Sơn La,288.0,1001.0,0,1001.0
Hòa Bình,929.0,256.0,0,256.0
Thác Bà,42.0,0.0,0,0.0
Lai Châu,710.0,0.0,0,0.0
Bản Chát,9.6,99.2,0,99.2
Huội Quảng,220.4,226.0,0,226.0
Sơn La,1674.0,549.0,0,549.0
Hòa Bình,895.0,254.0,0,254.0
Thác Bà,42.0,0.0,0,0.0
Lai Châu,553.0,0.0,0,0.0
Bản Chát,21.3,87.8,0,87.8
Huội Quảng,67.4,84.9,0,84.9
Sơn La,705.0,0.0,0,0.0
Hòa Bình,677.0,469.0,0,469.0
Thác Bà,110.0,0.0,0,0.0
Lai Châu,239.0,0.0,0,0.0
Bản Chát,18.2,0.0,0,0.0
Huội Quảng,28.1,0.0,0,0.0
Sơn La,90.0,37.0,0,37.0
Hòa Bình,340.0,226.0,0,226.0
Thác Bà,65.0,0.0,0,0.0
Lai Châu,396.0,0.0,0,0.0
Bản Chát,41.3,0.0,0,0.0
Huội Quảng,16.7,0.0,0,0.0
Sơn La,1016.0,585.0,0,585.0
Hòa Bình,210.0,473.0,0,473.0
Thác Bà,69.0,0.0,0,0.0
Lai Châu,553.0,0.0,0,0.0
Bản Chát,18.2,0.0,0,0.0
Huội Quảng,28.1,0.0,0,0.0
Sơn La,110.0,110.0,0,110.0
Hòa Bình,436.0,229.0,0,229.0
Thác Bà,56.0,0.0,0,0.0
Lai Châu,239.0,0.0,0,0.0
Bản Chát,18.2,0.0,0,0.0
Huội Quảng,16.7,0.0,0,0.0
Sơn La,110.0,275.0,0,275.0
Hòa Bình,184.0,445.0,0,445.0
Thác Bà,58.0,0.0,0,0.0
Lai Châu,226.0,380.0,0,380.0
Bản Chát,35.0,193.9,0,193.9
Huội Quảng,259.6,368.0,0,368.0
Sơn La,898.0,880.0,0,880.0
Hòa Bình,276.0,256.0,0,256.0
Thác Bà,58.0,0.0,0,0.0
Lai Châu,114.0,191.0,0,191.0
Bản Chát,19.1,159.9,0,159.9
Huội Quảng,183.6,155.6,0,155.6
Sơn La,350.0,581.0,0,581.0
Hòa Bình,616.0,466.0,0,466.0
Thác Bà,60.0,0.0,0,0.0
Lai Châu,60.0,372.0,0,372.0
Bản Chát,17.9,0.0,0,0.0
Huội Quảng,16.7,0.0,0,0.0
Sơn La,591.0,591.0,0,591.0
Hòa Bình,927.0,254.0,0,254.0
Thác Bà,72.0,0.0,0,0.0
Lai Châu,317.0,0.0,0,0.0
Bản Chát,33.0,0.0,0,0.0
Huội Quảng,16.7,0.0,0,0.0
Sơn La,166.0,320.0,0,320.0
Hòa Bình,317.0,260.0,0,260.0
Thác Bà,47.0,0.0,0,0.0
Lai Châu,82.0,0.0,0,0.0
Bản Chát,29.0,63.9,0,63.9
Huội Quảng,28.1,0.0,0,0.0
Sơn La,177.0,232.0,0,232.0
Hòa Bình,216.0,761.0,0,761.0
Thác Bà,49.0,0.0,0,0.0
Lai Châu,82.0,0.0,0,0.0
Bản Chát,10.4,0.0,0,0.0
Huội Quảng,6.4,35.2,0,35.2
Sơn La,265.0,0.0,0,0.0
Hòa Bình,650.0,725.0,0,725.0
Thác Bà,57.0,0.0,0,0.0
Lai Châu,867.0,0.0,0,0.0
Bản Chát,33.0,0.0,0,0.0
Huội Quảng,16.7,0.0,0,0.0
Sơn La,740.0,614.0,0,614.0
Hòa Bình,757.0,737.0,0,737.0
Thác Bà,53.0,0.0,0,0.0
Lai Châu,396.0,0.0,0,0.0
Bản Chát,33.0,0.0,0,0.0
Huội Quảng,27.8,0.0,0,0.0
Sơn La,664.0,664.0,0,664.0
Hòa Bình,566.0,266.0,0,266.0
Thác Bà,54.0,0.0,0,0.0
Lai Châu,317.0,0.0,0,0.0
Bản Chát,12.0,9.2,0,9.2
Huội Quảng,18.0,35.0,0,35.0
Sơn La,1667.0,0.0,0,0.0
Hòa Bình,568.0,265.0,0,265.0
Thác Bà,61.0,413.59,0,413.59
Lai Châu,336.0,964.0,0,964.0
Bản Chát,17.9,0.0,0,0.0
Huội Quảng,28.1,0.0,0,0.0
Sơn La,1389.0,0.0,0,0.0
Hòa Bình,1087.0,1908.0,0,1908.0
Thác Bà,48.0,448.79,0,448.79
Lai Châu,160.0,867.0,0,867.0
Bản Chát,17.9,0.0,0,0.0
Huội Quảng,5.3,0.0,0,0.0
Sơn La,1467.0,0.0,0,0.0
Hòa Bình,1105.0,1918.0,0,1918.0
Thác Bà,50.0,450.72,0,450.72
Lai Châu,565.0,631.0,0,631.0
Bản Chát,13.1,169.0,0,169.0
Huội Quảng,106.6,0.0,0,0.0
Sơn La,1700.0,0.0,0,0.0
Hòa Bình,1233.0,1928.0,0,1928.0
Thác Bà,40.0,453.34,0,453.34
Lai Châu,71.0,0.0,0,0.0
Bản Chát,52.8,57.6,0,57.6
Huội Quảng,84.1,0.0,0,0.0
Sơn La,1111.0,0.0,0,0.0
Hòa Bình,1130.0,1935.0,0,1935.0
Thác Bà,47.0,452.02,0,452.02
Lai Châu,339.0,0.0,0,0.0
Bản Chát,17.9,0.0,0,0.0
Huội Quảng,16.6,0.0,0,0.0
Sơn La,128.0,584.0,0,584.0
Hòa Bình,1962.0,1942.0,0,1942.0
Thác Bà,49.0,454.48,0,454.48
Lai Châu,137.0,0.0,0,0.0
Bản Chát,39.8,0.0,0,0.0
Huội Quảng,16.6,0.0,0,0.0
Sơn La,134.0,65.0,0,65.0
Hòa Bình,1968.0,1948.0,0,1948.0
Thác Bà,50.0,456.81,0,456.81
Lai Châu,3.0,0.0,0,0.0
Bản Chát,32.4,0.0,0,0.0
Huội Quảng,5.3,0.0,0,0.0
Sơn La,863.0,0.0,0,0.0
Hòa Bình,1974.0,1954.0,0,1954.0
Thác Bà,45.0,455.0,0,455.0
Lai Châu,339.0,0.0,0,0.0
Bản Chát,79.4,247.0,0,247.0
Huội Quảng,219.0,326.3,0,326.3
Sơn La,395.0,0.0,0,0.0
Hòa Bình,1814.0,984.0,0,984.0
Thác Bà,70.0,458.13,0,458.13
Lai Châu,336.0,671.0,0,671.0
Bản Chát,65.4,247.8,0,247.8
Huội Quảng,238.3,368.1,0,368.1
Sơn La,1667.0,0.0,0,0.0
Hòa Bình,2180.0,270.0,0,270.0
Thác Bà,73.0,460.98,0,460.98
Lai Châu,178.0,1456.0,0,1456.0
Bản Chát,29.0,248.5,0,248.5
Huội Quảng,252.9,326.4,0,326.4
Sơn La,1860.0,865.0,0,865.0
Hòa Bình,361.0,251.0,0,251.0
Thác Bà,65.0,460.91,0,460.91
Lai Châu,467.0,1377.0,0,1377.0
Bản Chát,29.8,249.2,0,249.2
Huội Quảng,238.3,368.1,0,368.1
Sơn La,1763.0,1107.0,0,1107.0
Hòa Bình,88.0,250.0,0,250.0
Thác Bà,45.0,455.97,0,455.97
Lai Châu,246.0,1497.0,0,1497.0
Bản Chát,39.9,247.6,0,247.6
Huội Quảng,254.5,282.9,0,282.9
Sơn La,1268.0,531.0,0,531.0
Hòa Bình,40.0,658.0,0,658.0
Thác Bà,67.0,137.31,0,137.31
Lai Châu,181.0,408.0,0,408.0
Bản Chát,26.3,124.2,0,124.2
Huội Quảng,305.0,368.0,0,368.0
Sơn La,1172.0,1172.0,0,1172.0
Hòa Bình,430.0,228.0,0,228.0
Thác Bà,63.0,0.0,0,0.0
Lai Châu,20.0,462.0,0,462.0
Bản Chát,17.1,246.6,0,246.6
Huội Quảng,247.2,298.2,0,298.2
Sơn La,1648.0,263.0,0,263.0
Hòa Bình,40.0,227.0,0,227.0
Thác Bà,59.0,460.57,0,460.57
Lai Châu,60.0,0.0,0,0.0
Bản Chát,15.0,259.0,0,259.0
Huội Quảng,196.4,236.2,0,236.2
Sơn La,101.0,1097.0,0,1097.0
Hòa Bình,111.0,636.0,0,636.0
Thác Bà,56.0,462.96,0,462.96
Lai Châu,572.0,0.0,0,0.0
Bản Chát,23.6,35.4,0,35.4
Huội Quảng,142.3,91.5,0,91.5
Sơn La,206.0,0.0,0,0.0
Hòa Bình,40.0,250.0,0,250.0
Thác Bà,63.0,0.0,0,0.0
Lai Châu,458.0,0.0,0,0.0
Bản Chát,13.1,74.5,0,74.5
Huội Quảng,12.9,109.2,0,109.2
Sơn La,224.0,0.0,0,0.0
Hòa Bình,413.0,666.0,0,666.0
Thác Bà,65.0,0.0,0,0.0
Lai Châu,800.0,0.0,0,0.0
Bản Chát,16.8,149.3,0,149.3
Huội Quảng,276.3,214.0,0,214.0
Sơn La,702.0,28.0,0,28.0
Hòa Bình,245.0,1042.0,0,1042.0
Thác Bà,60.0,455.13,0,455.13
Lai Châu,60.0,0.0,0,0.0
Bản Chát,22.3,261.4,0,261.4
Huội Quảng,324.3,352.8,0,352.8
Sơn La,229.0,335.0,0,335.0
Hòa Bình,376.0,1076.0,0,1076.0
Thác Bà,40.0,455.09,0,455.09
Lai Châu,60.0,0.0,0,0.0
Bản Chát,20.7,259.9,0,259.9
Huội Quảng,259.4,366.7,0,366.7
Sơn La,268.0,0.0,0,0.0
Hòa Bình,685.0,1115.0,0,1115.0
Thác Bà,53.0,458.54,0,458.54
Lai Châu,344.0,0.0,0,0.0
Bản Chát,13.8,233.0,0,233.0
Huội Quảng,235.4,331.5,0,331.5
Sơn La,556.0,0.0,0,0.0
Hòa Bình,293.0,363.0,0,363.0
Thác Bà,57.0,458.02,0,458.02
Lai Châu,70.0,0.0,0,0.0
Bản Chát,20.7,246.8,0,246.8
Huội Quảng,207.9,0.0,0,0.0
Sơn La,286.0,1197.0,0,1197.0
Hòa Bình,40.0,726.0,0,726.0
Thác Bà,52.0,457.62,0,457.62
Lai Châu,474.0,0.0,0,0.0
Bản Chát,10.8,264.7,0,264.7
Huội Quảng,287.6,316.0,0,316.0
Sơn La,380.0,430.0,0,430.0
Hòa Bình,194.0,714.0,0,714.0
Thác Bà,56.0,0.0,0,0.0
Lai Châu,70.0,0.0,0,0.0
Bản Chát,13.8,260.8,0,260.8
Huội Quảng,269.2,365.2,0,365.2
Sơn La,386.0,836.0,0,836.0
Hòa Bình,383.0,543.0,0,543.0
Thác Bà,63.0,0.0,0,0.0
Lai Châu,70.0,0.0,0,0.0
Bản Chát,17.9,266.5,0,266.5
Huội Quảng,266.8,126.4,0,126.4
Sơn La,455.0,670.0,0,670.0
Hòa Bình,40.0,265.0,0,265.0
Thác Bà,68.0,147.66,0,147.66
Lai Châu,137.0,0.0,0,0.0
Bản Chát,20.1,255.2,0,255.2
Huội Quảng,309.3,0.0,0,0.0
Sơn La,121.0,0.0,0,0.0
Hòa Bình,100.0,350.0,0,350.0
Thác Bà,45.0,0.0,0,0.0
Lai Châu,675.0,0.0,0,0.0
Bản Chát,30.5,265.6,0,265.6
Huội Quảng,296.8,302.9,0,302.9
Sơn La,190.0,0.0,0,0.0
Hòa Bình,194.0,264.0,0,264.0
Thác Bà,50.0,0.0,0,0.0
Lai Châu,541.0,0.0,0,0.0
Bản Chát,16.0,0.0,0,0.0
Huội Quảng,28.7,34.8,0,34.8
Sơn La,331.0,0.0,0,0.0
Hòa Bình,283.0,263.0,0,263.0
Thác Bà,56.0,0.0,0,0.0
Lai Châu,396.0,0.0,0,0.0
Bản Chát,12.9,269.4,0,269.4
Huội Quảng,253.5,271.0,0,271.0
Sơn La,385.0,385.0,0,385.0
Hòa Bình,207.0,367.0,0,367.0
Thác Bà,69.0,0.0,0,0.0
Lai Châu,474.0,0.0,0,0.0
Bản Chát,18.2,268.1,0,268.1
Huội Quảng,287.8,361.3,0,361.3
Sơn La,488.0,557.0,0,557.0
Hòa Bình,592.0,572.0,0,572.0
Thác Bà,50.0,0.0,0,0.0
Lai Châu,867.0,0.0,0,0.0
Bản Chát,17.2,174.1,0,174.1
Huội Quảng,208.0,0.0,0,0.0
Sơn La,311.0,1073.0,0,1073.0
Hòa Bình,1810.0,1250.0,0,1250.0
Thác Bà,50.0,0.0,0,0.0
Lai Châu,474.0,0.0,0,0.0
Bản Chát,17.2,151.2,0,151.2
Huội Quảng,198.7,159.7,0,159.7
Sơn La,475.0,938.0,0,938.0
Hòa Bình,2400.0,1533.0,0,1533.0
Thác Bà,55.0,0.0,0,0.0
Lai Châu,317.0,0.0,0,0.0
Bản Chát,12.0,74.7,0,74.7
Huội Quảng,231.5,248.7,0,248.7
Sơn La,280.0,0.0,0,0.0
Hòa Bình,1362.0,586.0,0,586.0
