tên hồ,Thời điểm,htl,dbt,hc,Qve,Tqx,Qxt,Qxm,Ncxs,Ncxm
Sông Tranh 2,19/06 23:00,166.65,175.0,140.0,41.81,220.7,5.7,215.0,0,0
Sông Ba Hạ,19/06 23:00,102.92,105.0,101.0,22.0,0.0,0.0,0.0,0,0
Sông Hinh,19/06 23:00,208.54,209.0,196.0,56.4,56.4,0.0,56.4,0,0
A Vương,20/06 23:00,369.61,380.0,340.0,14.97,78.0,0.0,78.0,0,0
Sông Bung 2,20/06 23:00,600.47,605.0,565.0,14.95,0.0,0.0,0.0,0,0
Vĩnh Sơn A,20/06 23:00,773.84,775.0,765.0,6.52,13.6,0.0,13.6,0,0
Sông Bung 4,20/06 23:00,216.7,222.5,205.0,39.33,160.0,0.0,160.0,0,0
Vĩnh Sơn B,20/06 23:00,819.56,826.0,813.6,0.0,0.0,0.0,,0,0
Vĩnh Sơn C,20/06 23:00,978.56,981.0,971.3,1.1,0.0,0.0,,0,0
Sông Tranh 2,20/06 23:00,165.99,175.0,140.0,41.78,220.7,5.7,215.0,0,0
Sông Ba Hạ,20/06 23:00,102.88,105.0,101.0,42.0,240.0,0.0,240.0,0,0
Sông Hinh,20/06 23:00,208.51,209.0,196.0,56.4,56.4,0.0,56.4,0,0
A Vương,21/06 23:00,369.11,380.0,340.0,37.38,79.4,0.0,79.4,0,0
Sông Bung 2,21/06 23:00,600.5,605.0,565.0,13.6,13.6,0.0,13.6,0,0
Vĩnh Sơn A,21/06 23:00,773.72,775.0,765.0,6.52,13.6,0.0,13.6,0,0
Sông Bung 4,21/06 23:00,216.23,222.5,205.0,37.33,158.0,0.0,158.0,0,0
Vĩnh Sơn B,21/06 23:00,819.48,826.0,813.6,0.0,0.0,0.0,,0,0
Vĩnh Sơn C,21/06 23:00,978.57,981.0,971.3,1.1,0.0,0.0,,0,0
Sông Tranh 2,21/06 23:00,165.25,175.0,140.0,18.2,222.7,5.7,217.0,0,0
Sông Ba Hạ,21/06 23:00,102.89,105.0,101.0,195.0,194.0,0.0,194.0,0,0
Sông Hinh,21/06 23:00,208.45,209.0,196.0,1.37,56.4,0.0,56.4,0,0
A Vương,22/06 23:00,368.79,380.0,340.0,35.98,78.0,0.0,78.0,0,0
Sông Bung 2,22/06 23:00,600.4,605.0,565.0,9.53,17.0,0.0,17.0,0,0
Vĩnh Sơn A,22/06 23:00,773.63,775.0,765.0,6.52,13.6,0.0,13.6,0,0
Sông Bung 4,22/06 23:00,215.74,222.5,205.0,35.33,156.0,0.0,156.0,0,0
Vĩnh Sơn B,22/06 23:00,819.39,826.0,813.6,2.4,0.0,0.0,,0,0
Vĩnh Sơn C,22/06 23:00,978.6,981.0,971.3,1.1,0.0,0.0,,0,0
Sông Tranh 2,22/06 23:00,164.66,175.0,140.0,65.55,225.7,5.7,220.0,0,0
Sông Ba Hạ,22/06 23:00,102.84,105.0,101.0,85.0,302.0,0.0,302.0,0,0
Sông Hinh,22/06 23:00,208.43,209.0,196.0,56.4,56.4,0.0,56.4,0,0
A Vương,23/06 23:00,368.46,380.0,340.0,35.98,78.0,0.0,78.0,0,0
Sông Bung 2,23/06 23:00,600.33,605.0,565.0,9.53,17.0,0.0,17.0,0,0
Vĩnh Sơn A,23/06 23:00,773.56,775.0,765.0,6.52,13.6,0.0,13.6,0,0
Sông Bung 4,23/06 23:00,215.43,222.5,205.0,21.23,141.9,0.0,141.9,0,0
Vĩnh Sơn B,23/06 23:00,819.43,826.0,813.6,0.0,0.0,0.0,,0,0
Vĩnh Sơn C,23/06 23:00,978.54,981.0,971.3,3.4,0.0,0.0,,0,0
Sông Tranh 2,23/06 23:00,164.11,175.0,140.0,65.74,225.7,5.7,220.0,0,0
Sông Ba Hạ,23/06 23:00,102.76,105.0,101.0,65.0,240.0,0.0,240.0,0,0
Sông Hinh,23/06 23:00,208.39,209.0,196.0,56.4,56.4,0.0,56.4,0,0
A Vương,24/06 23:00,368.27,380.0,340.0,56.99,78.0,0.0,78.0,0,0
Sông Bung 2,24/06 23:00,600.35,605.0,565.0,17.0,17.0,0.0,17.0,0,0
Vĩnh Sơn A,24/06 23:00,773.46,775.0,765.0,6.52,13.6,0.0,13.6,0,0
Sông Bung 4,24/06 23:00,215.06,222.5,205.0,115.78,156.0,0.0,156.0,0,0
Vĩnh Sơn B,24/06 23:00,819.67,826.0,813.6,11.78,0.0,0.0,,0,0
Vĩnh Sơn C,24/06 23:00,978.3,981.0,971.3,0.0,0.0,0.0,,0,0
Sông Tranh 2,24/06 23:00,163.5,175.0,140.0,91.63,228.7,5.7,223.0,0,0
Sông Ba Hạ,24/06 23:00,102.74,105.0,101.0,60.0,240.0,0.0,240.0,0,0
Sông Hinh,24/06 23:00,208.34,209.0,196.0,1.37,56.4,0.0,56.4,0,0
A Vương,25/06 23:00,368.14,380.0,340.0,34.48,76.5,0.0,76.5,0,0
Sông Bung 2,25/06 23:00,600.69,605.0,565.0,9.53,17.0,0.0,17.0,0,0
Vĩnh Sơn A,25/06 23:00,773.43,775.0,765.0,2.93,13.6,0.0,13.6,0,0
Sông Bung 4,25/06 23:00,215.3,222.5,205.0,80.0,80.0,0.0,80.0,0,0
Vĩnh Sơn B,25/06 23:00,819.88,826.0,813.6,3.14,0.0,0.0,,0,0
Vĩnh Sơn C,25/06 23:00,978.06,981.0,971.3,0.0,0.0,0.0,,0,0
Sông Tranh 2,25/06 23:00,163.01,175.0,140.0,16.0,221.7,5.7,216.0,0,0
Sông Ba Hạ,25/06 23:00,102.84,105.0,101.0,115.0,240.0,0.0,240.0,0,0
Sông Hinh,25/06 23:00,208.3,209.0,196.0,1.37,56.4,0.0,56.4,0,0
A Vương,26/06 23:00,368.42,380.0,340.0,204.07,78.0,0.0,78.0,0,0
Sông Bung 2,26/06 23:00,600.88,605.0,565.0,17.0,17.0,0.0,17.0,0,0
Vĩnh Sơn A,26/06 23:00,773.44,775.0,765.0,2.93,13.6,0.0,13.6,0,0
Sông Bung 4,26/06 23:00,215.38,222.5,205.0,85.0,85.0,0.0,85.0,0,0
Vĩnh Sơn B,26/06 23:00,819.94,826.0,813.6,0.0,0.0,0.0,,0,0
Vĩnh Sơn C,26/06 23:00,977.82,981.0,971.3,3.67,0.0,0.0,,0,0
Sông Tranh 2,26/06 23:00,162.7,175.0,140.0,41.76,224.69,5.7,218.99,0,0
Sông Ba Hạ,26/06 23:00,102.96,105.0,101.0,127.0,0.0,0.0,0.0,0,0
Sông Hinh,26/06 23:00,208.27,209.0,196.0,56.4,56.4,0.0,56.4,0,0
A Vương,27/06 23:00,368.82,380.0,340.0,78.5,78.5,0.0,78.5,0,0
Sông Bung 2,27/06 23:00,600.83,605.0,565.0,17.0,17.0,0.0,17.0,0,0
Vĩnh Sơn A,27/06 23:00,773.39,775.0,765.0,4.02,13.6,0.0,13.6,0,0
Sông Bung 4,27/06 23:00,215.44,222.5,205.0,81.56,162.0,0.0,162.0,0,0
Vĩnh Sơn B,27/06 23:00,820.18,826.0,813.6,15.53,0.0,0.0,,0,0
Vĩnh Sơn C,27/06 23:00,977.69,981.0,971.3,6.33,0.0,0.0,,0,0
Sông Tranh 2,27/06 23:00,162.54,175.0,140.0,111.18,225.51,5.7,219.81,0,0
Sông Ba Hạ,27/06 23:00,102.99,105.0,101.0,80.0,314.0,0.0,314.0,0,0
Sông Hinh,27/06 23:00,208.22,209.0,196.0,1.37,56.4,0.0,56.4,0,0
A Vương,28/06 23:00,369.21,380.0,340.0,59.21,38.2,0.0,38.2,0,0
Sông Bung 2,28/06 23:00,600.76,605.0,565.0,17.0,17.0,0.0,17.0,0,0
Vĩnh Sơn A,28/06 23:00,773.29,775.0,765.0,4.02,13.6,0.0,13.6,0,0
Sông Bung 4,28/06 23:00,215.47,222.5,205.0,79.56,160.0,0.0,160.0,0,0
Vĩnh Sơn B,28/06 23:00,820.42,826.0,813.6,15.53,0.0,0.0,,0,0
Vĩnh Sơn C,28/06 23:00,977.5,981.0,971.3,3.67,0.0,0.0,,0,0
Sông Tranh 2,28/06 23:00,162.17,175.0,140.0,59.59,219.7,5.7,214.0,0,0
Sông Ba Hạ,28/06 23:00,102.89,105.0,101.0,79.0,357.0,0.0,357.0,0,0
Sông Hinh,28/06 23:00,208.18,209.0,196.0,56.4,56.4,0.0,56.4,0,0
A Vương,29/06 23:00,369.31,380.0,340.0,11.57,74.6,0.0,74.6,0,0
Sông Bung 2,29/06 23:00,600.77,605.0,565.0,9.53,17.0,0.0,17.0,0,0
Vĩnh Sơn A,29/06 23:00,773.3,775.0,765.0,4.02,13.6,0.0,13.6,0,0
Sông Bung 4,29/06 23:00,215.16,222.5,205.0,39.33,160.0,0.0,160.0,0,0
Vĩnh Sơn B,29/06 23:00,820.61,826.0,813.6,6.26,0.0,0.0,,0,0
Vĩnh Sơn C,29/06 23:00,977.25,981.0,971.3,3.67,0.0,0.0,,0,0
Sông Tranh 2,29/06 23:00,162.11,175.0,140.0,36.81,219.7,5.7,214.0,0,0
Sông Ba Hạ,29/06 23:00,102.85,105.0,101.0,72.0,164.0,0.0,164.0,0,0
Sông Hinh,29/06 23:00,208.11,209.0,196.0,1.37,56.4,0.0,56.4,0,0
A Vương,30/06 23:00,369.3,380.0,340.0,55.99,77.0,0.0,77.0,0,0
Sông Bung 2,30/06 23:00,600.61,605.0,565.0,9.53,17.0,0.0,17.0,0,0
Vĩnh Sơn A,30/06 23:00,773.28,775.0,765.0,-0.58,9.0,0.0,9.0,0,0
Sông Bung 4,30/06 23:00,214.82,222.5,205.0,71.89,144.0,0.0,144.0,0,0
Vĩnh Sơn B,30/06 23:00,820.72,826.0,813.6,0.0,0.0,0.0,,0,0
Vĩnh Sơn C,30/06 23:00,977.05,981.0,971.3,6.33,0.0,0.0,,0,0
Sông Tranh 2,30/06 23:00,162.13,175.0,140.0,44.11,112.7,5.7,107.0,0,0
Sông Ba Hạ,30/06 23:00,102.94,105.0,101.0,135.0,120.0,0.0,120.0,0,0
Sông Hinh,30/06 23:00,208.07,209.0,196.0,49.35,49.35,0.0,49.35,0,0
A Vương,01/07 23:00,369.39,380.0,340.0,23.28,65.3,0.0,65.3,0,0
Sông Bung 2,01/07 23:00,600.47,605.0,565.0,9.53,17.0,0.0,17.0,0,0
Vĩnh Sơn A,01/07 23:00,773.27,775.0,765.0,4.02,13.6,0.0,13.6,0,0
Sông Bung 4,01/07 23:00,214.35,222.5,205.0,45.83,154.0,0.0,154.0,0,0
Vĩnh Sơn B,01/07 23:00,820.82,826.0,813.6,6.26,0.0,0.0,,0,0
Vĩnh Sơn C,01/07 23:00,976.82,981.0,971.3,0.0,0.0,0.0,,0,0
Sông Tranh 2,01/07 23:00,161.91,175.0,140.0,15.88,221.7,5.7,216.0,0,0
Sông Ba Hạ,01/07 23:00,102.86,105.0,101.0,95.0,240.0,0.0,240.0,0,0
Sông Hinh,01/07 23:00,208.02,209.0,196.0,1.37,56.4,0.0,56.4,0,0
A Vương,02/07 23:00,369.18,380.0,340.0,11.69,32.7,0.0,32.7,0,0
Sông Bung 2,02/07 23:00,600.41,605.0,565.0,17.0,17.0,0.0,17.0,0,0
Vĩnh Sơn A,02/07 23:00,773.17,775.0,765.0,0.43,13.6,0.0,13.6,0,0
Sông Bung 4,02/07 23:00,213.96,222.5,205.0,48.83,157.0,0.0,157.0,0,0
Vĩnh Sơn B,02/07 23:00,820.95,826.0,813.6,6.26,0.0,0.0,,0,0
Vĩnh Sơn C,02/07 23:00,976.58,981.0,971.3,0.0,0.0,0.0,,0,0
Sông Tranh 2,02/07 23:00,161.61,175.0,140.0,36.78,174.0,5.7,168.3,0,0
Sông Ba Hạ,02/07 23:00,102.83,105.0,101.0,75.0,352.0,0.0,352.0,0,0
Sông Hinh,02/07 23:00,207.95,209.0,196.0,5.49,56.4,0.0,56.4,0,0
A Vương,03/07 23:00,369.12,380.0,340.0,36.18,78.2,0.0,78.2,0,0
Sông Bung 2,03/07 23:00,600.56,605.0,565.0,17.0,17.0,0.0,17.0,0,0
Vĩnh Sơn A,03/07 23:00,773.2,775.0,765.0,7.6,13.6,0.0,13.6,0,0
Sông Bung 4,03/07 23:00,214.04,222.5,205.0,10.28,154.5,0.0,154.5,0,0
Vĩnh Sơn B,03/07 23:00,821.07,826.0,813.6,6.93,0.0,0.0,,0,0
Vĩnh Sơn C,03/07 23:00,976.34,981.0,971.3,0.0,0.0,0.0,,0,0
Sông Tranh 2,03/07 23:00,161.43,175.0,140.0,17.33,223.17,5.7,217.47,0,0
Sông Ba Hạ,03/07 21:00,102.81,105.0,101.0,32.0,363.0,0.0,363.0,0,0
Sông Hinh,03/07 23:00,207.9,209.0,196.0,5.49,56.4,0.0,56.4,0,0
A Vương,04/07 23:00,368.62,380.0,340.0,35.98,78.0,0.0,78.0,0,0
Sông Bung 2,04/07 23:00,600.25,605.0,565.0,10.39,32.81,0.0,32.81,0,0
Vĩnh Sơn A,04/07 23:00,773.24,775.0,765.0,4.02,13.6,0.0,13.6,0,0
Sông Bung 4,04/07 23:00,213.33,222.5,205.0,15.78,160.0,0.0,160.0,0,0
Vĩnh Sơn B,04/07 23:00,821.18,826.0,813.6,0.0,0.0,0.0,,0,0
Vĩnh Sơn C,04/07 23:00,976.1,981.0,971.3,0.0,0.0,0.0,,0,0
Sông Tranh 2,04/07 23:00,160.59,175.0,140.0,19.04,224.7,5.7,219.0,0,0
Sông Ba Hạ,04/07 23:00,102.63,105.0,101.0,55.0,394.0,0.0,394.0,0,0
Sông Hinh,04/07 23:00,207.84,209.0,196.0,5.49,56.4,0.0,56.4,0,0
A Vương,05/07 23:00,368.27,380.0,340.0,35.98,78.0,0.0,78.0,0,0
Sông Bung 2,05/07 23:00,599.87,605.0,565.0,10.64,30.6,0.0,30.6,0,0
Vĩnh Sơn A,05/07 23:00,773.1,775.0,765.0,4.02,13.6,0.0,13.6,0,0
Sông Bung 4,05/07 23:00,213.23,222.5,205.0,80.0,80.0,0.0,80.0,0,0
Vĩnh Sơn B,05/07 23:00,821.25,826.0,813.6,6.93,0.0,0.0,,0,0
Vĩnh Sơn C,05/07 23:00,975.87,981.0,971.3,0.0,0.0,0.0,,0,0
Sông Tranh 2,05/07 23:00,160.39,175.0,140.0,42.75,111.2,5.7,105.5,0,0
Sông Ba Hạ,05/07 23:00,102.54,105.0,101.0,58.0,400.0,0.0,400.0,0,0
Sông Hinh,05/07 23:00,207.78,209.0,196.0,56.4,56.4,0.0,56.4,0,0
A Vương,06/07 23:00,367.92,380.0,340.0,36.58,78.6,0.0,78.6,0,0
Sông Bung 2,06/07 23:00,599.4,605.0,565.0,17.29,30.6,0.0,30.6,0,0
Vĩnh Sơn A,06/07 23:00,773.06,775.0,765.0,4.02,13.6,0.0,13.6,0,0
Sông Bung 4,06/07 23:00,213.14,222.5,205.0,80.0,80.0,0.0,80.0,0,0
Vĩnh Sơn B,06/07 23:00,821.34,826.0,813.6,0.0,0.0,0.0,,0,0
Vĩnh Sơn C,06/07 23:00,975.65,981.0,971.3,4.12,0.0,0.0,,0,0
Sông Tranh 2,06/07 23:00,160.45,175.0,140.0,92.31,115.22,5.7,109.52,0,0
Sông Ba Hạ,06/07 23:00,102.55,105.0,101.0,130.0,194.0,0.0,194.0,0,0
Sông Hinh,06/07 23:00,207.73,209.0,196.0,56.4,56.4,0.0,56.4,0,0
A Vương,07/07 23:00,367.7,380.0,340.0,15.57,78.6,0.0,78.6,0,0
Sông Bung 2,07/07 23:00,598.72,605.0,565.0,14.04,34.0,0.0,34.0,0,0
Vĩnh Sơn A,07/07 23:00,772.99,775.0,765.0,4.18,13.6,0.0,13.6,0,0
Sông Bung 4,07/07 23:00,213.09,222.5,205.0,43.94,80.0,0.0,80.0,0,0
Vĩnh Sơn B,07/07 23:00,821.4,826.0,813.6,0.0,0.0,0.0,,0,0
Vĩnh Sơn C,07/07 23:00,975.41,981.0,971.3,0.0,0.0,0.0,,0,0
Sông Tranh 2,07/07 23:00,160.37,175.0,140.0,69.39,115.2,5.7,109.5,0,0
Sông Ba Hạ,07/07 23:00,102.42,105.0,101.0,49.0,0.0,0.0,0.0,0,0
Sông Hinh,07/07 23:00,207.67,209.0,196.0,5.49,56.4,0.0,56.4,0,0
A Vương,08/07 23:00,367.3,380.0,340.0,36.58,78.6,0.0,78.6,0,0
Sông Bung 2,08/07 23:00,597.97,605.0,565.0,14.04,34.0,0.0,34.0,0,0
Vĩnh Sơn A,08/07 23:00,772.93,775.0,765.0,7.6,13.6,0.0,13.6,0,0
Sông Bung 4,08/07 23:00,213.04,222.5,205.0,118.06,82.0,0.0,82.0,0,0
Vĩnh Sơn B,08/07 23:00,821.48,826.0,813.6,0.0,0.0,0.0,,0,0
Vĩnh Sơn C,08/07 23:00,975.17,981.0,971.3,0.0,0.0,0.0,,0,0
Sông Tranh 2,08/07 23:00,160.15,175.0,140.0,23.82,115.2,5.7,109.5,0,0
Sông Ba Hạ,08/07 23:00,102.34,105.0,101.0,68.0,0.0,0.0,0.0,0,0
Sông Hinh,08/07 23:00,207.61,209.0,196.0,56.4,56.4,0.0,56.4,0,0
A Vương,09/07 23:00,367.05,380.0,340.0,57.19,78.2,0.0,78.2,0,0
Sông Bung 2,09/07 23:00,597.51,605.0,565.0,14.04,34.0,0.0,34.0,0,0
Vĩnh Sơn A,09/07 23:00,772.97,775.0,765.0,4.22,6.8,0.0,6.8,0,0
Sông Bung 4,09/07 23:00,213.01,222.5,205.0,42.94,79.0,0.0,79.0,0,0
Vĩnh Sơn B,09/07 23:00,821.63,826.0,813.6,16.86,0.0,0.0,,0,0
Vĩnh Sơn C,09/07 23:00,974.98,981.0,971.3,4.36,0.0,0.0,,0,0
Sông Tranh 2,09/07 23:00,160.44,175.0,140.0,298.14,115.2,5.7,109.5,0,0
Sông Ba Hạ,09/07 23:00,102.41,105.0,101.0,108.0,175.0,0.0,175.0,0,0
Sông Hinh,09/07 23:00,207.55,209.0,196.0,56.4,56.4,0.0,56.4,0,0
A Vương,10/07 23:00,367.0,380.0,340.0,34.29,55.3,0.0,55.3,0,0
Sông Bung 2,10/07 23:00,597.2,605.0,565.0,14.04,34.0,0.0,34.0,0,0
Vĩnh Sơn A,10/07 23:00,773.17,775.0,765.0,4.38,6.8,0.0,6.8,0,0
Sông Bung 4,10/07 23:00,213.08,222.5,205.0,71.0,71.0,0.0,71.0,0,0
Vĩnh Sơn B,10/07 23:00,821.74,826.0,813.6,6.93,0.0,0.0,,0,0
Vĩnh Sơn C,10/07 23:00,974.74,981.0,971.3,0.0,0.0,0.0,,0,0
Sông Tranh 2,10/07 23:00,160.54,175.0,140.0,69.53,115.2,5.7,109.5,0,0
Sông Ba Hạ,10/07 23:00,102.47,105.0,101.0,62.0,0.0,0.0,0.0,0,0
Sông Hinh,10/07 23:00,207.51,209.0,196.0,5.49,56.4,0.0,56.4,0,0
A Vương,11/07 23:00,366.78,380.0,340.0,36.78,78.8,0.0,78.8,0,0
Sông Bung 2,11/07 23:00,596.51,605.0,565.0,14.04,34.0,0.0,34.0,0,0
Vĩnh Sơn A,11/07 23:00,773.34,775.0,765.0,4.38,6.8,0.0,6.8,0,0
Sông Bung 4,11/07 23:00,213.14,222.5,205.0,76.0,76.0,0.0,76.0,0,0
Vĩnh Sơn B,11/07 23:00,821.93,826.0,813.6,16.86,0.0,0.0,,0,0
Vĩnh Sơn C,11/07 23:00,974.62,981.0,971.3,4.36,0.0,0.0,,0,0
Sông Tranh 2,11/07 23:00,160.34,175.0,140.0,161.05,115.2,5.7,109.5,0,0
Sông Ba Hạ,11/07 23:00,102.74,105.0,101.0,320.0,272.0,0.0,272.0,0,0
Sông Hinh,11/07 23:00,207.45,209.0,196.0,56.4,56.4,0.0,56.4,0,0
A Vương,12/07 23:00,366.75,380.0,340.0,49.59,70.6,0.0,70.6,0,0
Sông Bung 2,12/07 23:00,596.26,605.0,565.0,15.59,28.9,0.0,28.9,0,0
Vĩnh Sơn A,12/07 23:00,773.54,775.0,765.0,7.97,6.8,0.0,6.8,0,0
Sông Bung 4,12/07 23:00,213.32,222.5,205.0,140.61,68.5,0.0,68.5,0,0
Vĩnh Sơn B,12/07 23:00,822.2,826.0,813.6,18.28,0.0,0.0,,0,0
Vĩnh Sơn C,12/07 23:00,974.46,981.0,971.3,4.36,0.0,0.0,,0,0
Sông Tranh 2,12/07 23:00,160.42,175.0,140.0,160.91,115.2,5.7,109.5,0,0
Sông Ba Hạ,12/07 23:00,102.97,105.0,101.0,320.0,240.0,0.0,240.0,0,0
Sông Hinh,12/07 23:00,207.44,209.0,196.0,56.4,56.4,0.0,56.4,0,0
A Vương,13/07 23:00,366.96,380.0,340.0,77.1,77.1,0.0,77.1,0,0
Sông Bung 2,13/07 23:00,596.82,605.0,565.0,40.65,34.0,0.0,34.0,0,0
Vĩnh Sơn A,13/07 23:00,773.81,775.0,765.0,4.38,6.8,0.0,6.8,0,0
Sông Bung 4,13/07 23:00,213.56,222.5,205.0,144.11,72.0,0.0,72.0,0,0
Vĩnh Sơn B,13/07 23:00,822.37,826.0,813.6,7.64,0.0,0.0,,0,0
Vĩnh Sơn C,13/07 23:00,974.44,981.0,971.3,9.0,0.0,0.0,,0,0
Sông Tranh 2,13/07 23:00,160.39,175.0,140.0,138.14,115.2,5.7,109.5,0,0
Sông Ba Hạ,13/07 23:00,103.08,105.0,101.0,180.0,309.0,0.0,309.0,0,0
Sông Hinh,13/07 23:00,207.43,209.0,196.0,5.49,56.4,0.0,56.4,0,0
A Vương,14/07 23:00,367.57,380.0,340.0,177.46,72.4,0.0,72.4,0,0
Sông Bung 2,14/07 23:00,596.63,605.0,565.0,20.69,34.0,0.0,34.0,0,0
Vĩnh Sơn A,14/07 23:00,774.07,775.0,765.0,4.55,6.8,0.0,6.8,0,0
Sông Bung 4,14/07 23:00,213.65,222.5,205.0,360.33,144.0,0.0,144.0,0,0
Vĩnh Sơn B,14/07 23:00,822.5,826.0,813.6,7.64,0.0,0.0,,0,0
Vĩnh Sơn C,14/07 23:00,974.33,981.0,971.3,0.0,0.0,0.0,,0,0
Sông Tranh 2,14/07 23:00,160.45,175.0,140.0,206.61,115.2,5.7,109.5,0,0
Sông Ba Hạ,14/07 23:00,103.06,105.0,101.0,168.0,327.0,0.0,327.0,0,0
Sông Hinh,14/07 23:00,207.39,209.0,196.0,56.4,56.4,0.0,56.4,0,0
A Vương,15/07 23:00,368.04,380.0,340.0,98.11,77.1,0.0,77.1,0,0
Sông Bung 2,15/07 23:00,597.13,605.0,565.0,60.61,34.0,0.0,34.0,0,0
Vĩnh Sơn A,15/07 23:00,774.3,775.0,765.0,8.3,6.8,0.0,6.8,0,0
Sông Bung 4,15/07 23:00,214.8,222.5,205.0,152.11,80.0,0.0,80.0,0,0
Vĩnh Sơn B,15/07 23:00,822.63,826.0,813.6,7.64,0.0,0.0,,0,0
Vĩnh Sơn C,15/07 23:00,974.21,981.0,971.3,4.36,0.0,0.0,,0,0
Sông Tranh 2,15/07 23:00,160.59,175.0,140.0,298.14,115.2,5.7,109.5,0,0
Sông Ba Hạ,15/07 23:00,103.0,105.0,101.0,368.0,386.0,0.0,386.0,0,0
Sông Hinh,15/07 23:00,207.36,209.0,196.0,56.4,56.4,0.0,56.4,0,0
A Vương,16/07 23:00,368.34,380.0,340.0,77.9,77.9,0.0,77.9,0,0
Sông Bung 2,16/07 23:00,597.53,605.0,565.0,27.35,34.0,0.0,34.0,0,0
Vĩnh Sơn A,16/07 23:00,774.4,775.0,765.0,7.6,13.6,0.0,13.6,0,0
Sông Bung 4,16/07 23:00,215.29,222.5,205.0,80.0,80.0,0.0,80.0,0,0
Vĩnh Sơn B,16/07 23:00,822.69,826.0,813.6,0.0,0.0,0.0,,0,0
Vĩnh Sơn C,16/07 23:00,974.08,981.0,971.3,4.36,0.0,0.0,,0,0
Sông Tranh 2,16/07 23:00,160.83,175.0,140.0,206.77,115.2,5.7,109.5,0,0
Sông Ba Hạ,16/07 23:00,103.05,105.0,101.0,160.0,386.0,0.0,386.0,0,0
Sông Hinh,16/07 23:00,207.34,209.0,196.0,5.49,56.4,0.0,56.4,0,0
A Vương,17/07 23:00,368.69,380.0,340.0,77.8,77.8,0.0,77.8,0,0
Sông Bung 2,17/07 23:00,597.93,605.0,565.0,27.35,34.0,0.0,34.0,0,0
Vĩnh Sơn A,17/07 23:00,774.48,775.0,765.0,7.6,13.6,0.0,13.6,0,0
Sông Bung 4,17/07 23:00,215.59,222.5,205.0,120.22,80.0,0.0,80.0,0,0
Vĩnh Sơn B,17/07 23:00,822.83,826.0,813.6,7.64,0.0,0.0,,0,0
Vĩnh Sơn C,17/07 23:00,973.89,981.0,971.3,4.61,0.0,0.0,,0,0
Sông Tranh 2,17/07 23:00,161.14,175.0,140.0,228.06,113.7,5.7,108.0,0,0
Sông Ba Hạ,17/07 23:00,102.82,105.0,101.0,110.0,389.0,0.0,389.0,0,0
Sông Hinh,17/07 23:00,207.29,209.0,196.0,5.49,56.4,0.0,56.4,0,0
A Vương,18/07 23:00,368.76,380.0,340.0,45.89,66.9,0.0,66.9,0,0
Sông Bung 2,18/07 23:00,597.99,605.0,565.0,14.04,34.0,0.0,34.0,0,0
Vĩnh Sơn A,18/07 23:00,774.5,775.0,765.0,7.6,13.6,0.0,13.6,0,0
Sông Bung 4,18/07 23:00,215.68,222.5,205.0,80.0,80.0,0.0,80.0,0,0
Vĩnh Sơn B,18/07 23:00,822.94,826.0,813.6,7.64,0.0,0.0,,0,0
Vĩnh Sơn C,18/07 23:00,973.72,981.0,971.3,4.61,0.0,0.0,,0,0
Sông Tranh 2,18/07 23:00,161.13,175.0,140.0,113.75,113.7,5.7,108.0,0,0
Sông Ba Hạ,18/07 23:00,102.6,105.0,101.0,37.0,389.0,0.0,389.0,0,0
Sông Hinh,18/07 23:00,207.23,209.0,196.0,5.49,56.4,0.0,56.4,0,0
A Vương,19/07 23:00,368.79,380.0,340.0,75.6,75.6,0.0,75.6,0,0
Sông Bung 2,19/07 23:00,597.54,605.0,565.0,27.35,34.0,0.0,34.0,0,0
Vĩnh Sơn A,19/07 23:00,774.49,775.0,765.0,7.6,13.6,0.0,13.6,0,0
Sông Bung 4,19/07 23:00,215.73,222.5,205.0,119.22,79.0,0.0,79.0,0,0
Vĩnh Sơn B,19/07 23:00,823.01,826.0,813.6,3.0,0.0,0.0,,0,0
Vĩnh Sơn C,19/07 23:00,973.58,981.0,971.3,0.0,0.0,0.0,,0,0
Sông Tranh 2,19/07 23:00,160.99,175.0,140.0,90.83,113.7,5.7,108.0,0,0
Sông Ba Hạ,19/07 23:00,102.39,105.0,101.0,105.0,378.0,0.0,378.0,0,0
Sông Hinh,19/07 23:00,207.16,209.0,196.0,5.49,56.4,0.0,56.4,0,0
A Vương,20/07 23:00,368.8,380.0,340.0,54.59,75.6,0.0,75.6,0,0
Sông Bung 2,20/07 23:00,597.26,605.0,565.0,20.69,34.0,0.0,34.0,0,0
Vĩnh Sơn A,20/07 23:00,774.5,775.0,765.0,7.6,13.6,0.0,13.6,0,0
Sông Bung 4,20/07 23:00,215.82,222.5,205.0,118.22,78.0,0.0,78.0,0,0
Vĩnh Sơn B,20/07 23:00,823.06,826.0,813.6,6.0,0.0,0.0,,0,0
Vĩnh Sơn C,20/07 23:00,973.6,981.0,971.3,0.0,0.0,0.0,,0,0
Sông Tranh 2,20/07 23:00,160.8,175.0,140.0,115.2,115.2,5.7,109.5,0,0
Sông Ba Hạ,20/07 23:00,102.31,105.0,101.0,240.0,163.0,0.0,163.0,0,0
Sông Hinh,20/07 23:00,207.1,209.0,196.0,56.4,56.4,0.0,56.4,0,0
A Vương,21/07 23:00,368.71,380.0,340.0,54.29,75.3,0.0,75.3,0,0
Sông Bung 2,21/07 23:00,597.86,605.0,565.0,27.35,34.0,0.0,34.0,0,0
